Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20
A14,0.11764705882352941,A32,A46,0.06289204357873886,A61,A75,1.0,A93,A101,1.0,A122,0.5,A141,A152,0.6666666666666666,A173,1.0,A192,A201
A14,0.29411764705882354,A32,A43,0.061956641355782986,A63,A74,1.0,A92,A101,0.0,A123,0.16071428571428573,A143,A152,0.0,A173,0.0,A191,A201
A14,0.8235294117647058,A33,A43,0.847529437658193,A61,A74,0.3333333333333333,A93,A101,1.0,A123,0.03571428571428571,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.11764705882352941,A32,A43,0.06839440959612633,A61,A72,1.0,A92,A101,0.6666666666666666,A123,0.26785714285714285,A143,A152,0.0,A173,1.0,A191,A201
A11,0.5588235294117647,A33,A43,0.22669747991636405,A61,A74,0.6666666666666666,A93,A101,0.3333333333333333,A122,0.125,A141,A152,0.3333333333333333,A173,1.0,A192,A201
A11,0.20588235294117646,A32,A46,0.027511830086937382,A61,A71,1.0,A92,A101,0.0,A121,0.14285714285714285,A143,A152,0.0,A171,0.0,A191,A201
A12,0.16176470588235295,A32,A45,0.0582150324639595,A61,A75,1.0,A93,A101,1.0,A123,0.3392857142857143,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A14,0.16176470588235295,A32,A46,0.24061846594035435,A62,A73,0.6666666666666666,A93,A101,0.3333333333333333,A122,0.375,A143,A152,0.0,A174,0.0,A192,A201
A14,0.29411764705882354,A34,A43,0.0880928799383735,A61,A74,1.0,A94,A103,0.3333333333333333,A123,0.25,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.20588235294117646,A34,A43,0.08968856608341587,A61,A74,1.0,A94,A101,0.0,A122,0.23214285714285715,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A14,0.47058823529411764,A33,A49,0.4253328931440519,A65,A72,1.0,A93,A101,1.0,A123,0.14285714285714285,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A11,0.38235294117647056,A30,A42,0.23841751953339937,A61,A73,0.3333333333333333,A91,A103,0.3333333333333333,A121,0.23214285714285715,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.11764705882352941,A32,A40,0.06250687795752173,A63,A73,0.3333333333333333,A92,A101,0.3333333333333333,A122,0.125,A143,A152,0.0,A173,0.0,A191,A201
A13,0.29411764705882354,A32,A40,0.03835149114119071,A61,A74,1.0,A93,A101,0.6666666666666666,A124,0.3392857142857143,A141,A153,0.0,A173,1.0,A191,A201
A11,0.11764705882352941,A32,A46,0.02388026851546165,A61,A73,1.0,A93,A101,1.0,A123,0.375,A143,A151,0.0,A172,1.0,A191,A201
A11,0.6470588235294118,A32,A46,0.39760096841641906,A61,A74,1.0,A93,A101,0.0,A124,0.5535714285714286,A143,A153,0.0,A174,0.0,A192,A201
A12,0.11764705882352941,A32,A42,0.09199955981071861,A61,A73,1.0,A93,A101,0.3333333333333333,A122,0.32142857142857145,A143,A152,0.0,A172,0.0,A191,A201
A11,0.29411764705882354,A32,A40,0.1129635743369649,A61,A75,1.0,A93,A102,0.0,A121,0.4642857142857143,A143,A152,0.0,A173,0.0,A191,A201
A12,0.47058823529411764,A33,A40,0.4311654011224827,A62,A75,0.3333333333333333,A93,A101,1.0,A123,0.4107142857142857,A143,A152,1.0,A174,0.0,A192,A201
A14,0.29411764705882354,A34,A41,0.11532959172444152,A61,A74,1.0,A93,A101,0.6666666666666666,A123,0.2857142857142857,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.14705882352941177,A32,A40,0.20485308682733575,A61,A71,0.0,A93,A101,1.0,A124,0.05357142857142857,A143,A153,0.0,A173,0.0,A191,A201
A12,0.11764705882352941,A32,A40,0.0351050951909321,A61,A75,1.0,A93,A101,1.0,A123,0.39285714285714285,A141,A152,0.0,A172,1.0,A191,A201
A14,0.6470588235294118,A32,A43,0.5486959392538792,A65,A74,1.0,A93,A101,0.6666666666666666,A123,0.32142857142857145,A142,A152,0.0,A173,0.0,A192,A201
A12,0.38235294117647056,A30,A49,0.2184989545504567,A61,A73,0.3333333333333333,A92,A101,0.0,A123,0.16071428571428573,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.20588235294117646,A34,A42,0.33624958732254867,A61,A75,0.3333333333333333,A93,A101,0.0,A124,0.39285714285714285,A143,A152,0.0,A173,0.0,A192,A201
A13,0.11764705882352941,A32,A43,0.05760977220204688,A61,A73,0.6666666666666666,A94,A101,1.0,A121,0.07142857142857142,A143,A151,0.0,A173,0.0,A191,A201
A11,0.11764705882352941,A32,A40,0.0357653791130186,A65,A73,1.0,A94,A101,0.3333333333333333,A123,0.07142857142857142,A143,A152,0.0,A173,0.0,A191,A201
A14,0.25,A32,A42,0.10955210740618467,A61,A75,1.0,A93,A101,0.3333333333333333,A121,0.5535714285714286,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.029411764705882353,A33,A42,0.044018928139099814,A61,A71,1.0,A93,A101,0.0,A122,0.2857142857142857,A142,A152,0.3333333333333333,A174,0.0,A192,A201
A13,0.029411764705882353,A34,A46,0.04385385715857819,A61,A73,0.3333333333333333,A92,A101,1.0,A122,0.5535714285714286,A143,A152,0.0,A172,0.0,A191,A201
A14,0.29411764705882354,A34,A410,0.33366347529437657,A61,A71,1.0,A93,A102,0.3333333333333333,A124,0.14285714285714285,A141,A152,0.3333333333333333,A174,0.0,A192,A201
A12,0.38235294117647056,A31,A42,0.17860680092439749,A64,A73,1.0,A93,A101,0.3333333333333333,A123,0.26785714285714285,A142,A152,0.0,A173,1.0,A192,A201
A14,0.6470588235294118,A31,A49,0.18482447452404535,A61,A73,0.0,A92,A101,0.0,A121,0.14285714285714285,A142,A152,0.0,A173,0.0,A191,A201
A11,0.11764705882352941,A34,A40,0.2527236711786068,A61,A75,0.6666666666666666,A93,A102,1.0,A122,0.42857142857142855,A143,A151,0.3333333333333333,A173,0.0,A192,A201
A13,0.38235294117647056,A34,A43,0.15225046770111147,A61,A75,1.0,A93,A101,1.0,A122,0.5,A143,A152,0.0,A173,0.0,A191,A201
A14,0.29411764705882354,A34,A49,0.21398701441619897,A62,A73,0.6666666666666666,A93,A101,0.6666666666666666,A122,0.14285714285714285,A143,A152,0.3333333333333333,A172,0.0,A192,A201
A14,0.47058823529411764,A32,A49,0.3021899416749202,A62,A74,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.21428571428571427,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A14,0.8235294117647058,A32,A40,0.5566193463189172,A61,A75,0.3333333333333333,A93,A101,1.0,A122,0.4107142857142857,A143,A152,0.0,A174,0.0,A192,A201
A14,0.029411764705882353,A34,A40,0.10069329811819082,A63,A73,0.0,A94,A101,0.3333333333333333,A123,0.08928571428571429,A143,A152,0.0,A173,0.0,A191,A201
A14,0.25,A33,A49,0.1282051282051282,A63,A72,1.0,A93,A101,0.3333333333333333,A121,0.39285714285714285,A141,A152,0.0,A172,1.0,A191,A201
A14,0.38235294117647056,A34,A43,0.235501265544184,A61,A74,1.0,A92,A101,1.0,A123,0.125,A143,A151,0.0,A174,0.0,A192,A201
A14,0.29411764705882354,A34,A42,0.26961593485198637,A61,A75,1.0,A93,A101,1.0,A123,0.25,A143,A152,0.0,A173,0.0,A192,A201
A12,1.0,A32,A43,0.2941014636293606,A62,A73,0.3333333333333333,A94,A101,0.3333333333333333,A123,0.08928571428571429,A143,A152,0.0,A173,0.0,A191,A201
A11,0.29411764705882354,A32,A43,0.11742049081104874,A61,A75,1.0,A93,A101,1.0,A121,0.8035714285714286,A141,A151,0.0,A172,0.0,A191,A201
A14,0.20588235294117646,A32,A43,0.06619346318917134,A61,A72,0.6666666666666666,A92,A101,0.0,A121,0.125,A143,A152,0.0,A173,0.0,A191,A201
A14,0.029411764705882353,A32,A46,0.0708704743039507,A61,A72,0.0,A92,A101,0.3333333333333333,A124,0.6607142857142857,A143,A152,0.0,A173,0.0,A191,A201
A14,0.11764705882352941,A32,A43,0.1116430064927919,A65,A73,1.0,A93,A101,1.0,A124,0.32142857142857145,A143,A153,0.0,A173,0.0,A192,A201
A14,0.16176470588235295,A33,A43,0.06756905469351822,A61,A73,1.0,A94,A101,0.6666666666666666,A121,0.25,A141,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A34,A43,0.26702982282381427,A61,A72,0.6666666666666666,A94,A101,0.6666666666666666,A124,0.5,A143,A153,0.6666666666666666,A173,0.0,A192,A201
A12,0.47058823529411764,A33,A49,0.5286123032904149,A62,A74,0.0,A93,A101,0.6666666666666666,A122,0.21428571428571427,A143,A152,0.3333333333333333,A172,1.0,A192,A201
A14,0.8235294117647058,A32,A40,0.3453835149114119,A65,A73,1.0,A93,A101,1.0,A124,0.26785714285714285,A143,A153,0.0,A173,1.0,A192,A201
A13,0.08823529411764706,A34,A43,0.06036095521074062,A65,A74,1.0,A93,A101,0.3333333333333333,A122,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.47058823529411764,A33,A40,0.14372180037416088,A62,A75,1.0,A93,A101,0.6666666666666666,A124,0.19642857142857142,A143,A153,0.0,A173,0.0,A191,A201
A14,0.07352941176470588,A32,A43,0.13772422141520854,A62,A75,0.6666666666666666,A93,A102,1.0,A123,0.2857142857142857,A143,A152,0.0,A173,0.0,A192,A201
A11,0.11764705882352941,A32,A40,0.18713546825134808,A64,A73,0.0,A93,A101,0.6666666666666666,A122,0.21428571428571427,A143,A152,0.0,A173,1.0,A191,A201
A11,0.16176470588235295,A34,A42,0.039892153626059204,A61,A73,0.3333333333333333,A91,A101,0.6666666666666666,A122,0.10714285714285714,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.16176470588235295,A32,A45,0.13101133487399583,A62,A73,0.6666666666666666,A92,A101,0.3333333333333333,A121,0.10714285714285714,A143,A152,0.0,A172,0.0,A191,A201
A12,0.29411764705882354,A32,A43,0.14559260482007264,A62,A72,0.3333333333333333,A93,A101,0.0,A123,0.17857142857142858,A143,A152,0.0,A173,0.0,A191,A201
A11,0.029411764705882353,A34,A40,0.24573566633652472,A65,A72,0.0,A93,A101,0.6666666666666666,A121,0.44642857142857145,A143,A152,0.3333333333333333,A172,1.0,A191,A201
A14,0.29411764705882354,A32,A43,0.11191812479366127,A61,A74,1.0,A93,A101,0.3333333333333333,A123,0.16071428571428573,A143,A152,0.0,A173,0.0,A192,A201
A14,0.029411764705882353,A32,A41,0.05425332893144052,A63,A73,0.3333333333333333,A93,A101,1.0,A122,0.5535714285714286,A143,A151,0.0,A173,0.0,A191,A201
A12,0.11764705882352941,A32,A43,0.04693518212831518,A61,A74,1.0,A93,A103,0.6666666666666666,A121,0.17857142857142858,A143,A152,0.3333333333333333,A173,0.0,A191,A202
A14,0.11764705882352941,A34,A40,0.03719599427753934,A61,A71,0.0,A92,A101,0.3333333333333333,A122,0.3392857142857143,A143,A152,0.0,A171,0.0,A191,A201
A14,0.20588235294117646,A34,A43,0.08528667326950588,A61,A73,1.0,A93,A101,0.3333333333333333,A123,0.08928571428571429,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A13,0.16176470588235295,A32,A46,0.09106415758776273,A61,A75,1.0,A93,A101,1.0,A123,0.375,A143,A151,0.0,A174,0.0,A192,A201
A14,0.11764705882352941,A32,A42,0.04803565533179267,A63,A73,1.0,A92,A101,1.0,A123,0.17857142857142858,A143,A151,0.0,A172,0.0,A191,A201
A11,0.6470588235294118,A34,A41,0.33459887751733247,A61,A75,1.0,A93,A101,1.0,A124,0.48214285714285715,A143,A153,0.3333333333333333,A173,0.0,A192,A201
A13,0.29411764705882354,A32,A43,0.06201166501595686,A62,A75,1.0,A92,A101,0.3333333333333333,A124,0.5,A143,A153,0.0,A173,0.0,A192,A201
A12,0.38235294117647056,A33,A49,0.12396830637173985,A62,A75,1.0,A93,A101,0.3333333333333333,A122,0.39285714285714285,A142,A152,0.3333333333333333,A173,0.0,A191,A201
A12,0.3382352941176471,A32,A49,0.1253438978760867,A61,A72,1.0,A92,A101,0.0,A122,0.23214285714285715,A143,A152,0.0,A173,1.0,A192,A201
A14,0.16176470588235295,A32,A40,0.27919005172224054,A63,A75,0.0,A92,A101,1.0,A124,0.2857142857142857,A143,A153,0.0,A173,0.0,A191,A201
A12,0.6470588235294118,A32,A40,0.3471992956971498,A62,A74,0.6666666666666666,A93,A101,0.3333333333333333,A122,0.08928571428571429,A143,A152,0.0,A173,0.0,A191,A201
A12,0.11764705882352941,A30,A42,0.1496093320127655,A61,A72,1.0,A92,A101,0.6666666666666666,A122,0.10714285714285714,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A12,0.07352941176470588,A32,A43,0.05260261912622428,A61,A75,1.0,A92,A101,1.0,A121,0.10714285714285714,A143,A152,0.0,A173,0.0,A191,A201
A12,0.07352941176470588,A32,A43,0.10278419720479806,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A121,0.32142857142857145,A143,A152,0.0,A172,1.0,A191,A201
A14,0.20588235294117646,A34,A43,0.020853967205898535,A63,A75,1.0,A93,A101,0.6666666666666666,A122,0.23214285714285715,A141,A152,0.3333333333333333,A174,0.0,A192,A201
A11,0.029411764705882353,A31,A46,0.052162429844833276,A61,A75,1.0,A92,A101,1.0,A124,0.2857142857142857,A143,A153,0.0,A173,0.0,A191,A201
A14,0.25,A32,A41,0.12248266754704523,A65,A75,1.0,A93,A101,1.0,A121,0.48214285714285715,A143,A152,0.0,A174,0.0,A192,A201
A11,0.07352941176470588,A34,A43,0.048861010234400794,A61,A73,1.0,A93,A101,1.0,A121,0.10714285714285714,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A12,0.8235294117647058,A32,A40,0.7580609662154727,A61,A74,1.0,A93,A101,0.3333333333333333,A124,0.14285714285714285,A143,A152,0.0,A174,0.0,A192,A201
A14,0.38235294117647056,A34,A41,0.40420380763728403,A65,A75,0.0,A93,A101,1.0,A123,0.7857142857142857,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.38235294117647056,A34,A43,0.15555188731154396,A65,A75,0.6666666666666666,A93,A101,0.3333333333333333,A123,0.375,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A14,0.20588235294117646,A32,A43,0.06905469351821283,A61,A73,1.0,A93,A101,0.3333333333333333,A124,0.23214285714285715,A143,A153,0.0,A174,0.0,A192,A201
A13,0.29411764705882354,A34,A43,0.15945856718388907,A65,A73,0.6666666666666666,A93,A101,0.3333333333333333,A123,0.21428571428571427,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.23529411764705882,A30,A41,0.32452954770551334,A62,A75,0.6666666666666666,A94,A101,1.0,A123,0.21428571428571427,A141,A152,0.3333333333333333,A173,0.0,A192,A201
A13,0.07352941176470588,A30,A43,0.05981071860900187,A61,A72,1.0,A93,A101,0.3333333333333333,A123,0.26785714285714285,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A12,0.029411764705882353,A31,A46,0.010069329811819083,A64,A72,1.0,A92,A101,0.3333333333333333,A122,0.08928571428571429,A141,A151,0.0,A173,1.0,A191,A201
A11,0.11764705882352941,A32,A40,0.053813139650049524,A61,A73,1.0,A92,A101,0.3333333333333333,A121,0.08928571428571429,A143,A152,0.0,A172,0.0,A191,A201
A12,0.07352941176470588,A32,A43,0.029712776493892375,A63,A73,1.0,A92,A101,0.6666666666666666,A121,0.8392857142857143,A143,A152,0.0,A172,0.0,A191,A201
A14,0.3382352941176471,A32,A40,0.12765489160338947,A61,A73,0.6666666666666666,A92,A101,0.6666666666666666,A121,0.03571428571428571,A143,A151,0.0,A173,0.0,A191,A201
A14,0.029411764705882353,A34,A40,0.0,A64,A73,0.3333333333333333,A92,A101,0.3333333333333333,A121,0.39285714285714285,A141,A152,0.3333333333333333,A172,0.0,A191,A201
A14,0.16176470588235295,A34,A43,0.058655221745350504,A63,A73,0.3333333333333333,A94,A101,0.3333333333333333,A122,0.5,A143,A152,0.3333333333333333,A172,0.0,A191,A201
A11,0.20588235294117646,A32,A43,0.08979861340376362,A61,A73,1.0,A92,A101,1.0,A123,0.10714285714285714,A141,A151,0.3333333333333333,A173,0.0,A191,A201
A12,0.6470588235294118,A31,A49,0.33927588863211183,A61,A75,1.0,A92,A101,0.6666666666666666,A124,0.7142857142857143,A143,A151,0.0,A173,0.0,A191,A201
A13,0.29411764705882354,A34,A49,0.056399251678221636,A64,A73,0.3333333333333333,A91,A101,1.0,A121,0.30357142857142855,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.29411764705882354,A33,A43,0.33856058104985143,A61,A72,0.0,A93,A101,0.3333333333333333,A123,0.25,A143,A152,0.0,A173,0.0,A191,A201
A11,0.29411764705882354,A32,A43,0.09557609772202047,A61,A73,0.3333333333333333,A93,A101,1.0,A121,0.03571428571428571,A143,A151,0.0,A172,1.0,A191,A201
A12,0.058823529411764705,A32,A43,0.02806206668867613,A61,A74,1.0,A92,A103,0.3333333333333333,A121,0.44642857142857145,A143,A152,0.0,A172,0.0,A191,A201
A14,0.29411764705882354,A32,A41,0.12947067238912732,A64,A73,0.3333333333333333,A92,A101,1.0,A123,0.16071428571428573,A143,A151,0.0,A173,0.0,A192,A201
A14,0.0,A34,A40,0.17222405634422802,A61,A74,0.0,A92,A101,0.0,A121,0.32142857142857145,A143,A152,0.0,A173,1.0,A191,A201
A12,0.47058823529411764,A31,A44,0.20578848905029162,A65,A72,0.6666666666666666,A92,A101,0.3333333333333333,A124,0.17857142857142858,A141,A152,0.0,A171,0.0,A191,A201
A12,0.29411764705882354,A32,A41,0.6223175965665236,A61,A73,0.0,A92,A101,1.0,A123,0.07142857142857142,A143,A151,0.3333333333333333,A174,0.0,A191,A201
A11,0.20588235294117646,A32,A40,0.22724771651810277,A62,A73,0.6666666666666666,A93,A101,1.0,A123,0.2857142857142857,A143,A152,0.0,A172,1.0,A192,A201
A14,0.029411764705882353,A34,A40,0.3582590513920986,A61,A74,0.0,A93,A101,0.6666666666666666,A124,0.4642857142857143,A143,A152,0.3333333333333333,A174,1.0,A192,A201
A12,0.38235294117647056,A30,A49,0.2217453505007153,A62,A73,1.0,A92,A101,1.0,A123,0.125,A143,A151,0.3333333333333333,A172,0.0,A191,A201
A11,0.29411764705882354,A31,A40,0.11417409486079014,A62,A74,0.3333333333333333,A93,A101,0.6666666666666666,A123,0.23214285714285715,A141,A152,0.0,A173,0.0,A191,A201
A12,0.08823529411764706,A31,A43,0.043908880818752064,A61,A73,1.0,A93,A101,1.0,A121,0.07142857142857142,A142,A152,0.0,A172,0.0,A191,A201
A14,0.25,A32,A43,0.16011885110597557,A65,A75,1.0,A93,A101,0.6666666666666666,A122,0.39285714285714285,A143,A152,0.0,A173,0.0,A192,A201
A11,0.29411764705882354,A31,A42,0.12286783316826236,A63,A73,1.0,A93,A101,1.0,A121,0.05357142857142857,A142,A152,0.0,A173,0.0,A192,A201
A11,0.5147058823529411,A34,A42,0.7664245625619016,A65,A74,1.0,A93,A101,1.0,A122,0.19642857142857142,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A11,0.1323529411764706,A34,A49,0.08512160228898426,A61,A72,0.6666666666666666,A93,A101,0.0,A122,0.16071428571428573,A141,A152,0.3333333333333333,A172,0.0,A191,A201
A11,0.16176470588235295,A32,A40,0.12440849565313085,A61,A71,0.0,A92,A101,1.0,A123,0.07142857142857142,A143,A151,0.0,A173,0.0,A191,A201
A11,0.11764705882352941,A32,A40,0.05634422801804776,A61,A72,0.6666666666666666,A92,A101,0.0,A121,0.32142857142857145,A143,A152,0.0,A172,0.0,A191,A201
A14,0.25,A32,A41,0.2750082535490261,A65,A73,0.0,A93,A101,0.6666666666666666,A123,0.125,A143,A152,0.0,A173,0.0,A191,A201
A14,0.16176470588235295,A32,A41,0.15291075162319798,A61,A74,0.3333333333333333,A93,A101,0.3333333333333333,A123,0.25,A143,A152,0.0,A173,0.0,A191,A201
A11,0.029411764705882353,A32,A42,0.009794211510949708,A61,A75,0.3333333333333333,A92,A101,0.0,A122,0.5357142857142857,A141,A152,0.0,A173,0.0,A192,A201
A11,0.20588235294117646,A32,A40,0.03994717728623308,A61,A72,0.0,A92,A101,0.3333333333333333,A123,0.07142857142857142,A143,A152,0.0,A172,0.0,A191,A201
A12,0.11764705882352941,A32,A49,0.03251898316275999,A62,A74,0.3333333333333333,A92,A101,1.0,A121,0.07142857142857142,A143,A151,0.0,A172,0.0,A191,A201
A14,0.38235294117647056,A34,A43,0.3037856278199626,A61,A74,1.0,A92,A101,0.3333333333333333,A123,0.10714285714285714,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.11764705882352941,A33,A45,0.07180587652690656,A64,A75,1.0,A93,A101,1.0,A124,0.6428571428571429,A143,A153,0.3333333333333333,A173,1.0,A191,A201
A11,0.29411764705882354,A32,A40,0.05694948827996038,A65,A74,1.0,A92,A101,1.0,A124,0.23214285714285715,A143,A151,0.0,A173,0.0,A191,A201
A13,0.029411764705882353,A34,A40,0.05771981952239463,A61,A73,0.0,A93,A101,0.0,A121,0.9821428571428571,A143,A152,0.6666666666666666,A171,1.0,A191,A202
A13,0.16176470588235295,A34,A43,0.056179157037526135,A65,A73,0.6666666666666666,A93,A101,1.0,A124,0.35714285714285715,A143,A153,0.3333333333333333,A173,0.0,A192,A201
A14,0.29411764705882354,A32,A40,0.06289204357873886,A61,A73,0.3333333333333333,A93,A103,0.3333333333333333,A121,0.21428571428571427,A143,A152,0.0,A173,0.0,A192,A201
A11,0.11764705882352941,A34,A40,0.02426543413667877,A61,A75,1.0,A93,A101,0.6666666666666666,A122,0.2857142857142857,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.16176470588235295,A34,A40,0.2638384505337295,A65,A75,0.0,A92,A101,1.0,A123,0.7142857142857143,A143,A152,0.0,A173,0.0,A192,A201
A11,0.20588235294117646,A34,A42,0.10311433916584131,A61,A73,1.0,A92,A101,1.0,A121,0.08928571428571429,A143,A151,0.3333333333333333,A173,0.0,A191,A201
A11,0.11764705882352941,A32,A43,0.10806646858149004,A61,A73,1.0,A93,A101,0.6666666666666666,A122,0.08928571428571429,A143,A152,0.0,A172,0.0,A191,A201
A14,0.25,A34,A40,0.6839440959612634,A65,A75,1.0,A93,A101,1.0,A124,0.19642857142857142,A143,A153,0.0,A174,0.0,A192,A201
A14,0.29411764705882354,A34,A40,0.12176735996478485,A62,A74,1.0,A94,A101,0.6666666666666666,A122,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A12,0.11764705882352941,A32,A43,0.049796412457356665,A61,A75,0.6666666666666666,A94,A103,0.6666666666666666,A121,0.375,A141,A152,0.3333333333333333,A172,0.0,A191,A201
A11,0.38235294117647056,A32,A42,0.1572576207769341,A61,A72,0.3333333333333333,A91,A101,1.0,A122,0.21428571428571427,A143,A152,0.0,A172,0.0,A191,A201
A14,0.08823529411764706,A32,A41,0.145867723120942,A65,A72,0.0,A92,A101,1.0,A121,0.21428571428571427,A143,A151,0.0,A173,0.0,A191,A201
A12,0.11764705882352941,A34,A42,0.18526466380543632,A61,A75,0.0,A93,A101,1.0,A123,0.16071428571428573,A143,A151,0.6666666666666666,A173,0.0,A192,A201
A14,0.11764705882352941,A34,A43,0.07730824254429404,A61,A75,0.3333333333333333,A93,A101,1.0,A121,0.7857142857142857,A143,A152,0.3333333333333333,A172,0.0,A192,A201
A11,0.29411764705882354,A32,A41,0.14097061736546715,A65,A75,0.3333333333333333,A92,A101,1.0,A121,0.125,A143,A151,0.0,A173,0.0,A191,A201
A11,0.47058823529411764,A34,A46,0.4300099042588313,A61,A73,0.6666666666666666,A92,A101,0.3333333333333333,A124,0.10714285714285714,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A14,0.25,A34,A41,0.16644657202597116,A61,A75,0.0,A93,A101,1.0,A123,0.30357142857142855,A143,A152,0.0,A174,0.0,A192,A201
A14,0.29411764705882354,A34,A43,0.10856168152305491,A62,A75,1.0,A93,A101,1.0,A122,0.5892857142857143,A141,A152,0.3333333333333333,A173,0.0,A191,A201
A13,0.11764705882352941,A34,A40,0.06767910201386597,A63,A71,0.3333333333333333,A93,A101,1.0,A124,0.8392857142857143,A141,A153,0.6666666666666666,A171,0.0,A191,A201
A11,0.29411764705882354,A32,A40,0.06168152305491361,A65,A73,1.0,A92,A101,1.0,A121,0.10714285714285714,A143,A151,0.0,A173,0.0,A191,A201
A14,0.47058823529411764,A34,A40,0.18075272367117862,A61,A74,1.0,A93,A101,1.0,A123,0.32142857142857145,A143,A152,0.3333333333333333,A173,0.0,A192,A201
A11,0.20588235294117646,A32,A43,0.17932210850665786,A61,A74,1.0,A92,A103,0.0,A121,0.10714285714285714,A143,A152,0.0,A173,0.0,A191,A201
A14,0.47058823529411764,A34,A41,0.3004842082095301,A64,A75,1.0,A93,A101,0.3333333333333333,A123,0.3392857142857143,A143,A152,0.3333333333333333,A174,0.0,A192,A201
A12,0.20588235294117646,A32,A45,0.1992956971497744,A61,A71,0.3333333333333333,A92,A101,1.0,A123,0.8571428571428571,A143,A152,0.0,A173,0.0,A192,A201
A12,0.5147058823529411,A34,A43,0.25767580059425554,A61,A74,0.3333333333333333,A93,A103,0.3333333333333333,A121,0.10714285714285714,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A14,0.29411764705882354,A34,A40,0.09298998569384835,A64,A75,1.0,A93,A101,1.0,A121,0.7321428571428571,A143,A152,0.0,A173,0.0,A192,A201
A12,0.11764705882352941,A30,A48,0.06382744580169473,A61,A73,0.3333333333333333,A93,A101,0.3333333333333333,A121,0.21428571428571427,A143,A152,0.0,A172,0.0,A192,A201
A12,0.11764705882352941,A32,A40,0.03224386486189061,A62,A72,1.0,A92,A101,0.3333333333333333,A122,0.07142857142857142,A141,A152,0.0,A172,0.0,A191,A201
A12,0.23529411764705882,A32,A41,0.3421371189611533,A65,A71,0.0,A91,A101,1.0,A121,0.7321428571428571,A143,A152,0.0,A174,0.0,A192,A201
A12,0.20588235294117646,A32,A49,0.09304500935402223,A64,A73,1.0,A93,A101,0.3333333333333333,A122,0.2857142857142857,A143,A152,0.0,A172,0.0,A192,A201
A14,0.2647058823529412,A32,A43,0.1334323759216463,A63,A75,0.6666666666666666,A93,A101,1.0,A123,0.375,A143,A152,0.0,A173,0.0,A191,A201
A14,0.6470588235294118,A34,A41,0.1376141740948608,A65,A75,1.0,A93,A101,0.6666666666666666,A123,0.3392857142857143,A143,A152,0.3333333333333333,A173,1.0,A192,A201
A12,0.6470588235294118,A33,A46,0.32871134587872786,A61,A75,1.0,A93,A101,1.0,A124,0.5535714285714286,A143,A153,0.0,A173,0.0,A191,A201
A11,0.5294117647058824,A34,A46,0.3162759986794322,A61,A73,1.0,A93,A101,0.6666666666666666,A124,0.14285714285714285,A141,A152,0.0,A173,0.0,A192,A201
A12,0.25,A32,A49,0.05161219324309453,A61,A75,0.3333333333333333,A92,A101,1.0,A122,0.35714285714285715,A143,A152,0.0,A173,1.0,A191,A201
A14,0.29411764705882354,A32,A41,0.3336084516342027,A65,A75,0.6666666666666666,A93,A101,1.0,A123,0.39285714285714285,A143,A152,0.0,A174,1.0,A192,A201
A14,0.029411764705882353,A34,A42,0.0534279740288324,A65,A73,0.0,A94,A101,0.3333333333333333,A122,0.14285714285714285,A143,A152,0.3333333333333333,A173,0.0,A191,A201
A13,0.29411764705882354,A32,A42,0.14537251017937713,A61,A75,0.6666666666666666,A91,A101,1.0,A124,0.5714285714285714,A143,A153,0.0,A173,0.0,A191,A201
